"","lp__","logit_alpha","alpha","logit_alpha_prior","alpha_prior",".chain",".iteration",".draw","true_alpha","nobservations"
"5434",-94.8683,1.96076,0.876615,1.34088,0.792634,1,34,34,1,312
"5435",-93.0165,3.11326,0.957436,-0.300575,0.425417,1,35,35,1,312
"5436",-93.3152,3.30928,0.964746,-0.559159,0.363742,1,36,36,1,312
"5437",-93.3718,3.33986,0.965771,0.289156,0.57179,1,37,37,1,312
"5438",-92.826,2.87643,0.946669,1.01189,0.73339,1,38,38,1,312
"5439",-96.8998,1.68268,0.843259,-1.8429,0.136709,1,39,39,1,312
"5440",-96.6739,1.70826,0.846611,0.254101,0.563186,1,40,40,1,312
"5441",-96.6739,1.70826,0.846611,-0.532558,0.369921,1,41,41,1,312
"5442",-96.0469,1.78492,0.856303,-1.76081,0.146688,1,42,42,1,312
"5443",-94.8763,1.95936,0.876464,-0.656736,0.341473,1,43,43,1,312
"5444",-94.9456,1.94748,0.875171,-0.667247,0.339114,1,44,44,1,312
"5445",-94.6988,1.99103,0.879852,0.064012,0.515998,1,45,45,1,312
"5446",-92.9016,3.00196,0.952662,-0.209955,0.447703,1,46,46,1,312
"5447",-92.8192,2.8548,0.945566,-0.305213,0.424284,1,47,47,1,312
"5448",-93.1487,3.20951,0.961191,-0.70848,0.329935,1,48,48,1,312
"5449",-92.8302,2.69964,0.937005,0.678029,0.663299,1,49,49,1,312
"5450",-92.8279,2.70535,0.937341,1.3769,0.798492,1,50,50,1,312
"5451",-92.8173,2.84702,0.945164,0.281616,0.569942,1,51,51,1,312
"5452",-92.8762,2.6247,0.932434,-0.186532,0.453502,1,52,52,1,312
"5453",-92.8525,2.65767,0.934482,-0.13556,0.466162,1,53,53,1,312
"5454",-94.1146,3.66318,0.974991,-1.34496,0.206696,1,54,54,1,312
"5455",-93.661,3.47919,0.97009,0.93864,0.718825,1,55,55,1,312
"5456",-92.8128,2.82246,0.943878,-0.967641,0.275351,1,56,56,1,312
"5457",-92.958,2.54431,0.92719,-0.574894,0.360108,1,57,57,1,312
"5458",-92.8189,2.85367,0.945508,0.118487,0.529587,1,58,58,1,312
"5459",-92.9551,3.05894,0.955167,-0.0978489,0.475557,1,59,59,1,312
"5460",-93.6995,2.21816,0.901869,0.902843,0.711533,1,60,60,1,312
"5461",-93.1394,3.20338,0.960961,0.952292,0.721576,1,61,61,1,312
"5462",-93.0811,2.46123,0.921378,-0.530294,0.370448,1,62,62,1,312
"5463",-93.2126,2.39353,0.916333,-1.00222,0.268506,1,63,63,1,312
"5464",-93.0269,2.49452,0.923757,-0.145131,0.463781,1,64,64,1,312
"5465",-93.2257,2.38753,0.915872,-1.78224,0.144027,1,65,65,1,312
"5466",-92.9045,2.5928,0.930397,-0.247861,0.43835,1,66,66,1,312
"5467",-93.0413,2.48526,0.923102,-0.313532,0.422253,1,67,67,1,312
"5468",-93.0593,2.47409,0.922305,0.160684,0.540085,1,68,68,1,312
"5469",-93.1388,2.42964,0.91906,0.429747,0.605813,1,69,69,1,312
"5470",-93.1991,3.24161,0.96237,-0.768838,0.316731,1,70,70,1,312
"5471",-92.9231,3.02638,0.953752,-0.762445,0.318116,1,71,71,1,312
"5472",-92.8422,2.67497,0.935534,0.958343,0.72279,1,72,72,1,312
"5473",-92.9672,3.07034,0.955653,-0.866065,0.296074,1,73,73,1,312
"5474",-93.3786,3.34346,0.96589,-0.0294834,0.49263,1,74,74,1,312
"5475",-93.0617,3.14862,0.958854,-1.02411,0.264228,1,75,75,1,312
"5476",-93.3834,2.32243,0.910718,0.118906,0.529691,1,76,76,1,312
"5477",-93.5928,2.25047,0.904691,1.80595,0.858871,1,77,77,1,312
"5478",-93.4774,2.2885,0.90792,-1.35182,0.205573,1,78,78,1,312
"5479",-92.9796,3.08169,0.956131,0.0300279,0.507506,1,79,79,1,312
"5480",-92.9385,3.04252,0.954459,0.0144096,0.503602,1,80,80,1,312
"5481",-92.8851,2.98132,0.951723,-0.468408,0.384993,1,81,81,1,312
"5482",-93.488,2.28483,0.907613,1.40908,0.80362,1,82,82,1,312
"5483",-92.9453,3.04934,0.954754,-1.75337,0.147623,1,83,83,1,312
"5484",-92.8108,2.79336,0.942316,0.0400085,0.510001,1,84,84,1,312
"5485",-92.8535,2.65602,0.934381,2.68831,0.936333,1,85,85,1,312
"5486",-93.4117,2.31188,0.909856,0.860172,0.702697,1,86,86,1,312
"5487",-92.866,2.63788,0.93326,0.683354,0.664487,1,87,87,1,312
"5488",-93.5168,2.2751,0.906794,1.44517,0.809254,1,88,88,1,312
"5489",-94.2056,3.69678,0.975797,-0.0029919,0.499252,1,89,89,1,312
"5490",-93.7306,2.20918,0.901071,1.48759,0.815717,1,90,90,1,312
"5491",-93.8966,2.16412,0.896981,0.439748,0.608199,1,91,91,1,312
"5492",-93.6176,2.24273,0.904022,0.00117397,0.500293,1,92,92,1,312
"5493",-93.151,2.42338,0.918593,-0.354226,0.412358,1,93,93,1,312
"5494",-92.8727,2.96439,0.950939,-1.02571,0.263916,1,94,94,1,312
"5495",-92.8164,2.74194,0.939456,-1.34072,0.207391,1,95,95,1,312
"5496",-93.0044,2.50963,0.924814,-0.175045,0.45635,1,96,96,1,312
"5497",-92.8147,2.75022,0.939926,0.790165,0.687867,1,97,97,1,312
"5498",-92.83,2.88707,0.947203,-0.804321,0.309102,1,98,98,1,312
"5499",-93.2059,2.39666,0.916572,-1.13308,0.243593,1,99,99,1,312
"5500",-93.2187,2.39071,0.916116,2.31007,0.909707,1,100,100,1,312
"5501",-93.5485,2.26465,0.905906,0.716863,0.671916,1,101,101,1,312
"5502",-93.1014,2.44973,0.920542,-0.663755,0.339897,1,102,102,1,312
"5503",-93.5404,2.2673,0.906133,0.259421,0.564494,1,103,103,1,312
"5504",-93.4574,2.29545,0.908499,0.979771,0.727063,1,104,104,1,312
"5505",-93.339,3.32234,0.965187,0.334167,0.582773,1,105,105,1,312
"5506",-93.0241,3.11945,0.957688,0.119835,0.529923,1,106,106,1,312
"5507",-93.2492,3.27179,0.963448,-0.36902,0.408778,1,107,107,1,312
"5508",-92.8695,2.95981,0.950725,1.21998,0.77206,1,108,108,1,312
"5509",-92.8542,2.93579,0.949588,0.244703,0.560872,1,109,109,1,312
"5510",-93.0375,3.13005,0.958115,1.78268,0.856028,1,110,110,1,312
"5511",-92.9921,3.09271,0.956591,0.0712086,0.517795,1,111,111,1,312
"5512",-93.0533,3.1423,0.958604,0.55105,0.634379,1,112,112,1,312
"5513",-92.9202,3.02319,0.953611,-0.520971,0.372625,1,113,113,1,312
"5514",-92.8579,2.94189,0.949879,-0.591128,0.356376,1,114,114,1,312
"5515",-92.8533,2.93431,0.949517,0.652943,0.657673,1,115,115,1,312
"5516",-93.0034,3.10236,0.95699,0.777068,0.685048,1,116,116,1,312
"5517",-92.8227,2.86657,0.946169,-0.00119543,0.499701,1,117,117,1,312
"5518",-94.1681,3.68303,0.97547,-1.78218,0.144034,1,118,118,1,312
"5519",-93.4503,3.38018,0.967079,0.465208,0.614249,1,119,119,1,312
"5520",-93.3517,3.32915,0.965415,1.82425,0.861076,1,120,120,1,312
"5521",-93.2682,3.2828,0.963834,-1.79181,0.142851,1,121,121,1,312
"5522",-93.2235,3.25647,0.962905,1.34627,0.79352,1,122,122,1,312
"5523",-92.9504,3.05435,0.95497,0.0217448,0.505436,1,123,123,1,312
"5524",-92.919,3.02189,0.953553,-0.122684,0.469367,1,124,124,1,312
"5525",-93.1985,2.40014,0.916838,-0.204354,0.449089,1,125,125,1,312
"5526",-93.4474,2.29899,0.908793,1.30025,0.785876,1,126,126,1,312
"5527",-93.3068,3.30465,0.964588,0.574941,0.639902,1,127,127,1,312
"5528",-92.8258,2.8758,0.946637,-1.95028,0.124523,1,128,128,1,312
"5529",-94.186,3.68961,0.975627,-0.861482,0.29703,1,129,129,1,312
"5530",-93.1526,2.42259,0.918534,0.00617456,0.501544,1,130,130,1,312
"5531",-93.0971,2.45213,0.920717,0.0201156,0.505029,1,131,131,1,312
"5532",-92.8108,2.78631,0.941932,0.243668,0.560617,1,132,132,1,312
"5533",-92.8575,2.64995,0.934008,0.825653,0.695435,1,133,133,1,312
"5534",-93.0729,3.15696,0.959182,-0.452841,0.388685,1,134,134,1,312
"5535",-94.5793,3.82682,0.978685,0.726285,0.67399,1,135,135,1,312
"5536",-94.7665,3.88795,0.979924,-0.510736,0.375021,1,136,136,1,312
"5537",-92.8342,2.89706,0.947701,-0.487958,0.380375,1,137,137,1,312
"5538",-93.086,3.16647,0.959553,0.285449,0.570882,1,138,138,1,312
"5539",-92.8328,2.69373,0.936656,-0.172392,0.457008,1,139,139,1,312
"5540",-92.9158,2.58152,0.929663,0.392206,0.596814,1,140,140,1,312
"5541",-93.4865,2.28537,0.907658,0.651472,0.657342,1,141,141,1,312
"5542",-93.1928,2.40285,0.917045,1.57358,0.828294,1,142,142,1,312
"5543",-93.2241,2.38825,0.915927,-0.0559631,0.486013,1,143,143,1,312
"5544",-92.85,2.66159,0.934722,0.817342,0.693672,1,144,144,1,312
"5545",-92.8258,2.71074,0.937657,0.21057,0.552449,1,145,145,1,312
"5546",-93.2819,3.29064,0.964106,-0.0229263,0.494269,1,146,146,1,312
"5547",-92.9033,3.00397,0.952753,-0.726846,0.325887,1,147,147,1,312
"5548",-93.0433,2.48398,0.923011,1.26085,0.779173,1,148,148,1,312
"5549",-92.8582,2.64889,0.933943,-0.145965,0.463573,1,149,149,1,312
"5550",-93.3795,2.32389,0.910836,-2.16684,0.102768,1,150,150,1,312
"5551",-92.9305,2.56772,0.928755,0.373406,0.592282,1,151,151,1,312
"5552",-92.8126,2.82137,0.94382,-0.978523,0.273185,1,152,152,1,312
"5553",-92.8108,2.78936,0.942098,-0.115225,0.471225,1,153,153,1,312
"5554",-92.8109,2.78365,0.941786,1.29887,0.785645,1,154,154,1,312
"5555",-92.9664,2.53768,0.926742,0.447275,0.609991,1,155,155,1,312
"5556",-92.8373,2.68436,0.936097,0.980235,0.727155,1,156,156,1,312
"5557",-93.0142,2.50296,0.924349,-0.363933,0.410008,1,157,157,1,312
"5558",-92.8117,2.7714,0.94111,0.142543,0.535576,1,158,158,1,312
"5559",-92.8144,2.83302,0.944434,-1.4939,0.183338,1,159,159,1,312
"5560",-92.8168,2.74025,0.93936,-0.838811,0.301785,1,160,160,1,312
"5561",-93.7832,3.53197,0.971584,-0.929187,0.28309,1,161,161,1,312
"5562",-92.9544,2.54722,0.927386,-1.8022,0.141583,1,162,162,1,312
"5563",-93.0746,2.46502,0.921653,1.29083,0.784287,1,163,163,1,312
"5564",-92.9419,3.04593,0.954606,-0.401263,0.401009,1,164,164,1,312
"5565",-92.8108,2.78978,0.942121,-1.33388,0.208519,1,165,165,1,312
"5566",-93.0754,3.15876,0.959253,-0.844588,0.300569,1,166,166,1,312
"5567",-92.9369,3.04083,0.954385,-0.468061,0.385075,1,167,167,1,312
"5568",-93.2199,3.25431,0.962828,0.890525,0.708999,1,168,168,1,312
"5569",-93.1306,2.43392,0.919378,-1.33104,0.208988,1,169,169,1,312
"5570",-93.1554,2.42118,0.918428,-0.635228,0.346326,1,170,170,1,312
"5571",-93.2565,2.37382,0.914809,2.23154,0.903046,1,171,171,1,312
"5572",-92.8439,2.67192,0.935349,0.429965,0.605865,1,172,172,1,312
"5573",-92.8474,2.92377,0.949009,-0.715857,0.328306,1,173,173,1,312
"5574",-94.6636,3.85464,0.979258,-0.302723,0.424892,1,174,174,1,312
"5575",-93.766,3.52471,0.971383,0.763026,0.68201,1,175,175,1,312
"5576",-93.2733,3.28575,0.963937,-0.83605,0.302367,1,176,176,1,312
"5577",-93.2765,3.28759,0.964,-0.142493,0.464437,1,177,177,1,312
"5578",-93.048,3.13824,0.958443,-0.00427445,0.498931,1,178,178,1,312
"5579",-93.7271,2.21019,0.901161,-1.39168,0.19914,1,179,179,1,312
"5580",-94.7033,1.99021,0.879765,0.190312,0.547435,1,180,180,1,312
"5581",-94.8141,1.97026,0.877639,-0.77269,0.315897,1,181,181,1,312
"5582",-94.3166,2.06624,0.887579,0.127234,0.531766,1,182,182,1,312
"5583",-92.9845,2.5239,0.9258,-0.286789,0.42879,1,183,183,1,312
"5584",-93.096,3.17358,0.959828,-0.0555852,0.486107,1,184,184,1,312
"5585",-93.1366,3.20149,0.96089,2.54888,0.927498,1,185,185,1,312
"5586",-92.9021,3.00255,0.952689,1.08455,0.747355,1,186,186,1,312
"5587",-94.4713,3.79042,0.977913,-0.499571,0.377642,1,187,187,1,312
"5588",-94.4028,3.76685,0.977398,-0.900928,0.28886,1,188,188,1,312
"5589",-94.2219,3.70273,0.975937,0.481138,0.618017,1,189,189,1,312
"5590",-94.0561,3.64107,0.974446,-1.35879,0.204437,1,190,190,1,312
"5591",-93.1613,3.21769,0.961495,0.457236,0.612358,1,191,191,1,312
"5592",-93.2124,3.24976,0.962665,1.18195,0.765299,1,192,192,1,312
"5593",-92.9892,3.09015,0.956484,-0.217744,0.445778,1,193,193,1,312
"5594",-92.8411,2.67714,0.935664,-2.57122,0.0710136,1,194,194,1,312
"5595",-92.8632,2.64176,0.933501,1.47436,0.813718,1,195,195,1,312
"5596",-92.8278,2.70559,0.937356,-1.35839,0.204503,1,196,196,1,312
"5597",-92.8241,2.7155,0.937935,0.448005,0.610165,1,197,197,1,312
"5598",-93.3174,3.3105,0.964787,0.549663,0.634057,1,198,198,1,312
"5599",-93.5811,2.25416,0.905009,0.447235,0.609982,1,199,199,1,312
"5600",-93.4488,2.29849,0.908752,-0.600592,0.354208,1,200,200,1,312
"5601",-117.076,2.58558,0.929928,-1.10488,0.248826,1,1,1,1,416
"5602",-116.862,3.00519,0.952808,-0.710957,0.329387,1,2,2,1,416
"5603",-116.843,2.82986,0.944268,1.51695,0.820088,1,3,3,1,416
"5604",-116.896,2.7326,0.938923,0.0881189,0.522015,1,4,4,1,416
"5605",-116.843,2.82927,0.944237,-1.76649,0.14598,1,5,5,1,416
"5606",-116.839,2.94098,0.949836,-1.04617,0.259961,1,6,6,1,416
"5607",-117.097,3.2485,0.962619,-0.403404,0.400495,1,7,7,1,416
"5608",-118.117,3.73574,0.9767,-1.16545,0.237678,1,8,8,1,416
"5609",-117.716,3.57655,0.972789,2.2273,0.902674,1,9,9,1,416
"5610",-117.931,3.66494,0.975034,0.635655,0.653771,1,10,10,1,416
"5611",-118.365,3.82433,0.978634,-0.594689,0.35556,1,11,11,1,416
"5612",-118.244,3.78204,0.977731,0.949718,0.721059,1,12,12,1,416
"5613",-119.069,4.05001,0.982876,-0.0110174,0.497246,1,13,13,1,416
"5614",-118.086,3.72435,0.97644,-0.531343,0.370204,1,14,14,1,416
"5615",-118.199,3.76563,0.977371,0.0672473,0.516805,1,15,15,1,416
"5616",-117.164,3.29429,0.964232,-0.297882,0.426075,1,16,16,1,416
"5617",-117.136,3.27568,0.963585,0.0601929,0.515044,1,17,17,1,416
"5618",-116.961,3.13531,0.958326,-1.34914,0.206011,1,18,18,1,416
"5619",-116.963,3.13699,0.958393,-0.378384,0.406517,1,19,19,1,416
"5620",-116.96,3.13457,0.958296,1.23777,0.775176,1,20,20,1,416
"5621",-116.963,3.137,0.958393,-0.49653,0.378356,1,21,21,1,416
"5622",-117.596,3.52392,0.971361,1.70738,0.846496,1,22,22,1,416
"5623",-117.517,3.48702,0.970316,-0.345167,0.414555,1,23,23,1,416
"5624",-117.916,3.65899,0.974888,0.0367622,0.50919,1,24,24,1,416
"5625",-116.868,3.01582,0.953284,0.448939,0.610387,1,25,25,1,416
"5626",-116.872,3.02343,0.953621,0.847096,0.699958,1,26,26,1,416
"5627",-116.876,3.0304,0.953929,-0.376169,0.407051,1,27,27,1,416
"5628",-116.904,2.72268,0.938352,1.66717,0.841198,1,28,28,1,416
"5629",-116.84,2.94616,0.950081,0.125745,0.531395,1,29,29,1,416
"5630",-118.027,3.70203,0.975921,-0.624474,0.348765,1,30,30,1,416
"5631",-117.958,3.67551,0.97529,-1.63548,0.163081,1,31,31,1,416
"5632",-117.133,3.27376,0.963517,0.245515,0.561072,1,32,32,1,416
"5633",-116.853,2.98476,0.951881,-0.663875,0.33987,1,33,33,1,416
"5634",-117.859,2.29762,0.908679,-1.14063,0.242205,1,34,34,1,416
"5635",-118.244,2.20767,0.900937,-0.360706,0.410789,1,35,35,1,416
"5636",-116.883,3.04183,0.954428,-0.660208,0.340693,1,36,36,1,416
"5637",-118.31,3.80514,0.978228,0.187731,0.546795,1,37,37,1,416
"5638",-118.315,3.80711,0.97827,1.53678,0.822997,1,38,38,1,416
"5639",-118.19,3.76262,0.977304,-0.502507,0.376952,1,39,39,1,416
"5640",-117.216,3.32681,0.965337,1.18738,0.766271,1,40,40,1,416
"5641",-117.25,3.347,0.966006,-0.253403,0.436986,1,41,41,1,416
"5642",-117.076,3.23317,0.962064,0.128501,0.532081,1,42,42,1,416
"5643",-117.726,3.58087,0.972903,-0.258871,0.435641,1,43,43,1,416
"5644",-117.75,3.59102,0.97317,-0.532558,0.369921,1,44,44,1,416
"5645",-116.839,2.8412,0.944862,-0.121998,0.469538,1,45,45,1,416
"5646",-116.839,2.8412,0.944862,0.712533,0.670961,1,46,46,1,416
"5647",-116.834,2.89709,0.947702,-0.484668,0.38115,1,47,47,1,416
"5648",-116.834,2.9096,0.948319,-1.16526,0.237713,1,48,48,1,416
"5649",-116.838,2.93413,0.949508,-0.107662,0.473111,1,49,49,1,416
"5650",-116.846,2.81911,0.9437,1.44384,0.809049,1,50,50,1,416
"5651",-117.075,2.58651,0.929989,-2.47766,0.0774396,1,51,51,1,416
"5652",-117.058,2.59672,0.93065,0.455927,0.612048,1,52,52,1,416
"5653",-116.872,2.76607,0.940814,1.52431,0.821172,1,53,53,1,416
"5654",-117.054,3.2165,0.96145,-1.16332,0.238065,1,54,54,1,416
"5655",-116.834,2.90662,0.948173,-0.779759,0.314372,1,55,55,1,416
"5656",-116.842,2.95117,0.950319,0.0188958,0.504724,1,56,56,1,416
"5657",-117.011,2.62763,0.932619,-1.08456,0.252643,1,57,57,1,416
"5658",-117.309,2.47262,0.9222,0.824677,0.695228,1,58,58,1,416
"5659",-118.083,2.24314,0.904057,0.0843863,0.521084,1,59,59,1,416
"5660",-117.158,2.54088,0.926959,1.65739,0.839887,1,60,60,1,416
"5661",-117.289,3.36934,0.966733,-1.21689,0.228484,1,61,61,1,416
"5662",-116.87,2.76815,0.94093,-0.0978489,0.475557,1,62,62,1,416
"5663",-117.474,2.41143,0.917695,1.74229,0.850977,1,63,63,1,416
"5664",-117.143,2.54885,0.927496,0.0317735,0.507943,1,64,64,1,416
"5665",-116.862,2.7829,0.941745,1.09548,0.749412,1,65,65,1,416
"5666",-116.858,2.99519,0.952356,-0.989054,0.271099,1,66,66,1,416
"5667",-116.84,2.94462,0.950009,0.775398,0.684687,1,67,67,1,416
"5668",-119.616,1.97651,0.878308,0.664732,0.660322,1,68,68,1,416
"5669",-120.198,1.90153,0.870064,-1.06109,0.257102,1,69,69,1,416
"5670",-120.832,1.8291,0.861655,0.0299418,0.507485,1,70,70,1,416
"5671",-119.565,1.98361,0.879065,-0.644137,0.344312,1,71,71,1,416
"5672",-117.475,2.41079,0.917646,0.288112,0.571534,1,72,72,1,416
"5673",-117.47,2.41263,0.917786,-0.877402,0.293716,1,73,73,1,416
"5674",-117.112,2.56526,0.928592,-0.762445,0.318116,1,74,74,1,416
"5675",-116.837,2.93054,0.949335,0.958343,0.72279,1,75,75,1,416
"5676",-117.122,3.2657,0.963233,1.31522,0.788386,1,76,76,1,416
"5677",-117.056,3.21773,0.961496,-1.02411,0.264228,1,77,77,1,416
"5678",-117.894,2.28862,0.90793,0.339125,0.583978,1,78,78,1,416
"5679",-116.985,2.64747,0.933855,0.404982,0.599884,1,79,79,1,416
"5680",-117.034,3.20079,0.960864,0.0300279,0.507506,1,80,80,1,416
"5681",-117.02,3.18855,0.960401,0.0144096,0.503602,1,81,81,1,416
"5682",-116.948,3.12168,0.957778,-0.468408,0.384993,1,82,82,1,416
"5683",-117.296,2.47785,0.922575,1.40908,0.80362,1,83,83,1,416
"5684",-116.939,3.11225,0.957395,-1.75337,0.147623,1,84,84,1,416
"5685",-116.834,2.89848,0.947771,0.0400085,0.510001,1,85,85,1,416
"5686",-116.869,2.77135,0.941108,2.68831,0.936333,1,86,86,1,416
"5687",-117.483,2.40834,0.917461,-0.802709,0.309446,1,87,87,1,416
"5688",-117.399,2.43788,0.919671,1.11771,0.753564,1,88,88,1,416
"5689",-117.025,2.61829,0.932029,0.283723,0.570459,1,89,89,1,416
"5690",-116.841,2.94857,0.950196,-0.599582,0.354439,1,90,90,1,416
"5691",-116.839,2.84478,0.945048,-1.83072,0.138153,1,91,91,1,416
"5692",-117.064,3.22435,0.96174,0.439748,0.608199,1,92,92,1,416
"5693",-117.055,3.21745,0.961486,0.457479,0.612416,1,93,93,1,416
"5694",-117.457,3.458,0.969469,-1.28387,0.216893,1,94,94,1,416
"5695",-117.399,3.42868,0.968589,0.949716,0.721058,1,95,95,1,416
"5696",-118.442,3.85059,0.979176,-1.34072,0.207391,1,96,96,1,416
"5697",-116.861,2.78489,0.941854,-1.69273,0.155418,1,97,97,1,416
"5698",-116.845,2.82331,0.943922,-0.291812,0.42756,1,98,98,1,416
"5699",-117.095,2.57474,0.929218,-0.620392,0.349692,1,99,99,1,416
"5700",-117.093,2.57577,0.929286,0.0736605,0.518407,1,100,100,1,416
"5701",-116.835,2.91496,0.948581,1.75149,0.852141,1,101,101,1,416
"5702",-116.838,2.84849,0.945241,-0.370965,0.408308,1,102,102,1,416
"5703",-116.837,2.85093,0.945367,0.561152,0.636719,1,103,103,1,416
"5704",-116.958,2.66914,0.935181,0.513441,0.625613,1,104,104,1,416
"5705",-116.939,3.11271,0.957414,0.334167,0.582773,1,105,105,1,416
"5706",-117.434,3.44621,0.969118,-0.324612,0.419552,1,106,106,1,416
"5707",-117.4,3.42929,0.968608,-0.658622,0.341049,1,107,107,1,416
"5708",-117.99,3.68801,0.975589,-0.36902,0.408778,1,108,108,1,416
"5709",-118.095,3.72756,0.976513,1.41456,0.804484,1,109,109,1,416
"5710",-117.998,3.69095,0.975659,-0.17127,0.457287,1,110,110,1,416
"5711",-117.987,3.68674,0.975559,1.43637,0.807891,1,111,111,1,416
"5712",-119.179,4.08279,0.983419,0.301545,0.57482,1,112,112,1,416
"5713",-117.144,3.2809,0.963768,0.0773119,0.519318,1,113,113,1,416
"5714",-117.019,3.18772,0.960369,0.000113678,0.500028,1,114,114,1,416
"5715",-116.834,2.87163,0.946426,-0.520971,0.372625,1,115,115,1,416
"5716",-116.836,2.92453,0.949046,0.800429,0.690066,1,116,116,1,416
"5717",-116.837,2.85544,0.945599,1.11203,0.752507,1,117,117,1,416
"5718",-116.871,3.02056,0.953494,-0.84181,0.301154,1,118,118,1,416
"5719",-116.884,2.74802,0.939801,0.0637037,0.515921,1,119,119,1,416
"5720",-116.855,2.9903,0.952134,0.920671,0.715179,1,120,120,1,416
"5721",-117.072,3.23013,0.961953,0.911495,0.713306,1,121,121,1,416
"5722",-117.386,3.42204,0.968386,-0.342051,0.415311,1,122,122,1,416
"5723",-117.234,2.50484,0.92448,-2.60877,0.068576,1,123,123,1,416
"5724",-116.948,3.12245,0.957809,-1.32617,0.209793,1,124,124,1,416
"5725",-116.834,2.89214,0.947456,0.777499,0.685141,1,125,125,1,416
"5726",-116.841,2.94791,0.950165,-0.443566,0.390892,1,126,126,1,416
"5727",-117.017,3.18656,0.960325,2.03669,0.884596,1,127,127,1,416
"5728",-120.963,4.55433,0.989588,-1.46473,0.187746,1,128,128,1,416
"5729",-120.949,4.551,0.989554,-0.801942,0.30961,1,129,129,1,416
"5730",-116.96,2.66709,0.935057,-0.414259,0.397891,1,130,130,1,416
"5731",-117.194,2.52325,0.925756,1.56303,0.826788,1,131,131,1,416
